hospital_id,name,type,ownership,emergency_services,rating,location_id,address,city,state,zip_code
260034,BATES COUNTY MEMORIAL HOSPITAL,Acute Care Hospitals,Government - Local,Yes,Not Available,2715,615 W NURSERY ST,BUTLER,MO,64730
260040,COX MEDICAL CENTERS,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,2716,3801 SOUTH NATIONAL AVENUE,SPRINGFIELD,MO,65807
260048,TRUMAN MEDICAL CENTER HOSPITAL HILL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,2717,2301 HOLMES STREET,KANSAS CITY,MO,64108
26004F,KANSAS CITY VA MEDICAL CENTER,Acute Care - Veterans Administration,Veterans Health Administration,Yes,5,2718,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128
260050,MOSAIC MEDICAL CENTER - MARYVILLE,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Not Available,2719,2016 SOUTH MAIN ST,MARYVILLE,MO,64468
260052,MERCY HOSPITAL WASHINGTON,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,2720,901 EAST 5TH STREET,WASHINGTON,MO,63090
260057,CAMERON REGIONAL MEDICAL CENTER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,1,2721,1600 E EVERGREEN,CAMERON,MO,64429
260059,MERCY HOSPITAL LEBANON,Acute Care Hospitals,Voluntary non-profit - Church,Yes,4,2722,100 HOSPITAL DRIVE,LEBANON,MO,65536
260061,NEVADA REGIONAL MEDICAL CENTER,Acute Care Hospitals,Government - Local,Yes,2,2723,800 S ASH ST,NEVADA,MO,64772
260062,SAINT LUKES NORTH HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,2724,5830 N W BARRY ROAD,KANSAS CITY,MO,64154
260065,MERCY HOSPITAL SPRINGFIELD,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,2725,2115 S. Fremont Ave,SPRINGFIELD,MO,65804
260068,BOONE HOSPITAL CENTER,Acute Care Hospitals,Voluntary non-profit - Other,Yes,5,2726,1600 E BROADWAY,COLUMBIA,MO,65201
260070,PEMISCOT COUNTY MEMORIAL HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Not Available,2727,946 EAST REED,HAYTI,MO,63851
260074,MOBERLY REGIONAL MEDICAL CENTER,Acute Care Hospitals,Proprietary,Yes,3,2728,1515 UNION AVE,MOBERLY,MO,65270
260077,MERCY HOSPITAL SOUTH,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,2729,10010 KENNERLY ROAD,SAINT LOUIS,MO,63128
260078,OZARKS HEALTHCARE,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,2730,1100 KENTUCKY AVE,WEST PLAINS,MO,65775
26007F,POPLAR BLUFF VA MEDICAL CENTER,Acute Care - Veterans Administration,Veterans Health Administration,No,5,2731,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901
260081,SSM ST CLARE HEALTH CENTER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,2732,1015 BOWLES,FENTON,MO,63026
260085,ST JOSEPH MEDICAL CENTER,Acute Care Hospitals,Proprietary,Yes,3,2733,1000 CARONDELET DR,KANSAS CITY,MO,64114
260091,SSM HEALTH ST MARY'S HOSPITAL - ST LOUIS,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,2734,6420 CLAYTON RD,SAINT LOUIS,MO,63117
260094,COX MEDICAL CENTER BRANSON,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,2735,"525 BRANSON LANDING BLVD, PO BOX 650",BRANSON,MO,65615
260095,CENTERPOINT MEDICAL CENTER,Acute Care Hospitals,Proprietary,Yes,3,2736,19600 EAST 39TH STREET,INDEPENDENCE,MO,64057
260096,NORTH KANSAS CITY HOSPITAL,Acute Care Hospitals,Government - Local,Yes,4,2737,2800 CLAY EDWARDS DRIVE,NORTH KANSAS CITY,MO,64116
260097,WESTERN MISSOURI MEDICAL CENTER,Acute Care Hospitals,Government - Local,Yes,5,2738,403 BURKARTH ROAD,WARRENSBURG,MO,64093
26009F,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,Acute Care - Veterans Administration,Veterans Health Administration,Yes,5,2739,915 NORTH GRAND,ST. LOUIS,MO,63106
260102,UNIVERSITY HEALTH LAKEWOOD MEDICAL CENTER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,2740,7900 LEE'S SUMMIT RD,KANSAS CITY,MO,64139
260104,SSM HEALTH DEPAUL HOSPITAL ST LOUIS,Acute Care Hospitals,Voluntary non-profit - Church,Yes,2,2741,12303 DEPAUL DRIVE,BRIDGETON,MO,63044
260105,SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Church,Yes,1,2742,3635 VISTA AVE,SAINT LOUIS,MO,63110
260108,MISSOURI BAPTIST MEDICAL CENTER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,2743,3015 N BALLAS RD,SAINT LOUIS,MO,63131
260110,MERCY HOSPITAL SOUTHEAST,Acute Care Hospitals,Voluntary non-profit - Private,Yes,1,2744,1701 LACEY ST,CAPE GIRARDEAU,MO,63701
260113,MISSOURI DELTA MEDICAL CENTER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,2745,1008 NORTH MAIN ST,SIKESTON,MO,63801
260119,POPLAR BLUFF REGIONAL MEDICAL CENTER,Acute Care Hospitals,Proprietary,Yes,2,2746,3100 OAK GROVE ROAD,POPLAR BLUFF,MO,63901
260137,FREEMAN HEALTH SYSTEM - FREEMAN WEST,Acute Care Hospitals,Voluntary non-profit - Private,Yes,1,2747,1102 WEST 32ND STREET,JOPLIN,MO,64804
260138,ST LUKES HOSPITAL OF KANSAS CITY,Acute Care Hospitals,Voluntary non-profit - Private,Yes,5,2748,4401 WORNALL ROAD,KANSAS CITY,MO,64111
260141,UNIVERSITY OF MISSOURI HEALTH CARE,Acute Care Hospitals,Government - State,Yes,2,2749,ONE HOSPITAL DRIVE,COLUMBIA,MO,65212
260142,FITZGIBBON HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,2750,2305 S 65 HIGHWAY,MARSHALL,MO,65340
260160,MERCY HOSPITAL STODDARD,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,2751,1200 N ONE MILE RD,DEXTER,MO,63841
260162,BARNES-JEWISH WEST COUNTY HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,2752,12634 OLIVE BOULEVARD,CREVE COEUR,MO,63141
260163,PARKLAND HEALTH CENTER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,2753,1101 W LIBERTY,FARMINGTON,MO,63640
260175,GOLDEN VALLEY MEMORIAL HOSPITAL,Acute Care Hospitals,Government - Hospital District or Authority,Yes,4,2754,1600 N 2ND ST,CLINTON,MO,64735
260176,ST LUKE'S DES PERES HOSPITAL,Acute Care Hospitals,Proprietary,Yes,3,2755,2345 DOUGHERTY FERRY ROAD,ST LOUIS,MO,63122
260177,LIBERTY HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,2756,2525 GLENN HENDREN DR,LIBERTY,MO,64068
260179,ST LUKES HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,2757,232 S WOODS MILL RD,CHESTERFIELD,MO,63017
260180,CHRISTIAN HOSPITAL NORTHEAST,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,2758,11133 DUNN ROAD,SAINT LOUIS,MO,63136
260183,SAINT FRANCIS MEDICAL CENTER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,2759,211 ST FRANCIS DR,CAPE GIRARDEAU,MO,63703
260186,LAKE REGIONAL HEALTH SYSTEM,Acute Care Hospitals,Voluntary non-profit - Other,Yes,3,2760,54 HOSPITAL DRIVE,OSAGE BEACH,MO,65065
260190,LEE'S SUMMIT MEDICAL CENTER,Acute Care Hospitals,Proprietary,Yes,4,2761,2100 SE BLUE PARKWAY,LEES SUMMIT,MO,64063
260191,BARNES-JEWISH ST PETERS HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Other,Yes,5,2762,10 HOSPITAL DR,SAINT PETERS,MO,63376
260193,ST MARY'S MEDICAL CENTER,Acute Care Hospitals,Proprietary,Yes,4,2763,201 NW R D MIZE RD,BLUE SPRINGS,MO,64014
260195,CITIZENS MEMORIAL HOSPITAL,Acute Care Hospitals,Government - Hospital District or Authority,Yes,4,2764,1500 N OAKLAND,BOLIVAR,MO,65613
260200,SSM ST JOSEPH HOSPITAL WEST,Acute Care Hospitals,Voluntary non-profit - Church,Yes,3,2765,100 MEDICAL PLAZA,LAKE SAINT LOUIS,MO,63367
260210,SOUTH CITY HOSPITAL,Acute Care Hospitals,Proprietary,Yes,Not Available,2766,3933 S BROADWAY,SAINT LOUIS,MO,63118
260214,BELTON REGIONAL MEDICAL CENTER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,2767,17065 S 71 HIGHWAY,BELTON,MO,64012
260216,SAINT LUKE'S EAST  HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,2768,100 N E SAINT LUKE'S BOULEVARD,LEES SUMMIT,MO,64086
260219,PROGRESS WEST HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,2769,2 PROGRESS POINT PKWY,OFALLON,MO,63368
26023F,COLUMBIA MO VA MEDICAL CENTER,Acute Care - Veterans Administration,Veterans Health Administration,Yes,2,2770,800 HOSPITAL DR,COLUMBIA,MO,65201
261301,ELLETT MEMORIAL HOSPITAL,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,2771,610 N OHIO STREET,APPLETON CITY,MO,64724
261302,MADISON MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Not Available,2772,611 W MAIN ST,FREDERICKTOWN,MO,63645
261303,COMMUNITY HOSPITAL ASSOCIATION,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3,2773,"26136 US HIGHWAY 59, PO BOX 107",FAIRFAX,MO,64446
261305,PUTNAM COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,2774,"1926 OAK STREET,  PO BOX 389",UNIONVILLE,MO,63565
261306,SULLIVAN COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,2775,630 WEST THIRD STREET,MILAN,MO,63556
261307,PERSHING MEMORIAL HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2776,130 EAST LOCKLING,BROOKFIELD,MO,64628
261308,WASHINGTON COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,2777,300 HEALTH WAY,POTOSI,MO,63664
261309,WRIGHT MEMORIAL HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2778,191 IOWA BOULEVARD,TRENTON,MO,64683
261310,SCOTLAND COUNTY  HOSPITAL,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,2779,450 E SIGLER AVENUE,MEMPHIS,MO,63555
261311,MERCY HOSPITAL PERRY,Critical Access Hospitals,Voluntary non-profit - Private,Yes,3,2780,434 NORTH WEST STREET,PERRYVILLE,MO,63775
261312,HARRISON COUNTY COMMUNITY HOSPITAL,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,2781,2600 MILLER STREET,BETHANY,MO,64424
261313,MACON COUNTY SAMARITAN MEMORIAL HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,2782,1205 NORTH MISSOURI ST,MACON,MO,63552
261314,HERMANN AREA DISTRICT HOSPITAL,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,2783,509 W 18TH ST,HERMANN,MO,65041
261316,MERCY HOSPITAL AURORA,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Not Available,2784,500 PORTER AVENUE,AURORA,MO,65605
261317,MERCY HOSPITAL - CASSVILLE,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Not Available,2785,94 MAIN STREET,CASSVILLE,MO,65625
261318,SALEM MEMORIAL DISTRICT HOSPITAL,Critical Access Hospitals,Government - Hospital District or Authority,Yes,2,2786,"PO BOX 774,",SALEM,MO,65560
261319,MERCY HOSPITAL LINCOLN,Critical Access Hospitals,Government - Local,Yes,Not Available,2787,1000 EAST CHERRY STREET,TROY,MO,63379
261320,LAFAYETTE REGIONAL HEALTH CENTER,Critical Access Hospitals,Proprietary,Yes,Not Available,2788,1500 STATE STREET,LEXINGTON,MO,64067
261321,HEDRICK MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,4,2789,2799 NORTH WASHINGTON STREET,CHILLICOTHE,MO,64601
261322,EXCELSIOR SPRINGS HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,2790,1700 RAINBOW BOULEVARD,EXCELSIOR SPRINGS,MO,64024
261323,CEDAR COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,2791,1401 SOUTH PARK STREET,EL DORADO SPRINGS,MO,64744
261324,CASS REGIONAL MEDICAL CENTER,Critical Access Hospitals,Government - Local,Yes,Not Available,2792,2800 E ROCK HAVEN ROAD,HARRISONVILLE,MO,64701
261325,COX BARTON COUNTY HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,2793,29 NW 1ST LANE,LAMAR,MO,64759
261327,RAY COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,2794,904 WOLLARD BOULEVARD,RICHMOND,MO,64085
261328,MOSAIC MEDICAL CENTER ALBANY,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2795,705 N COLLEGE STREET,ALBANY,MO,64402
261329,COX MONETT HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2796,1000 E US HIGHWAY 60,MONETT,MO,65708
261330,STE GENEVIEVE COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,2797,"800 STE GENEVIEVE DRIVE, PO BOX 468",SAINTE GENEVIEVE,MO,63670
261331,FREEMAN NEOSHO HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2798,113 WEST HICKORY STREET,NEOSHO,MO,64850
261332,CARROLL COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2799,1502 NORTH JEFFERSON,CARROLLTON,MO,64633
261333,PIKE COUNTY MEMORIAL HOSPITAL,Critical Access Hospitals,Government - Local,Yes,Not Available,2800,2305 WEST GEORGIA STREET,LOUISIANA,MO,63353
261335,MERCY ST FRANCIS HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2801,"100 WEST HIGHWAY 60, PO BOX 82",MOUNTAIN VIEW,MO,65548
261336,IRON COUNTY MEDICAL CENTER,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,2802,301 NORTH HIGHWAY 21,PILOT KNOB,MO,63663
261337,MISSOURI BAPTIST SULLIVAN HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,4,2803,751 SAPPINGTON BRIDGE RD,SULLIVAN,MO,63080
261338,MERCY HOSPITAL CARTHAGE,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2804,3125 DR RUSSELL SMITH WAY,CARTHAGE,MO,64836
263301,ST LOUIS CHILDRENS HOSPITAL,Childrens,Voluntary non-profit - Other,Yes,Not Available,2805,ONE CHILDRENS PLACE,SAINT LOUIS,MO,63110
263302,THE CHILDREN'S MERCY HOSPITAL,Childrens,Voluntary non-profit - Private,Yes,Not Available,2806,2401 GILLHAM ROAD,KANSAS CITY,MO,64108
263303,RANKEN JORDAN PEDIATRIC BRIDGE HOSPITAL,Childrens,Voluntary non-profit - Other,No,Not Available,2807,11365 DORSETT ROAD,MARYLAND HEIGHTS,MO,63043
263304,SHRINERS HOSPITALS FOR CHILDREN,Childrens,Voluntary non-profit - Private,No,Not Available,2808,4400 CLAYTON AVE,SAINT LOUIS,MO,63110
264004,CENTER FOR BEHAVIORAL MEDICINE,Psychiatric,Government - State,No,Not Available,2809,600 EAST 5TH STREET,FULTON,MO,65251
264005,SOUTHEAST MISSOURI MENTAL HLTH CTR,Psychiatric,Government - State,No,Not Available,2810,1010 WEST COLUMBIA STREET,FARMINGTON,MO,63640
264007,NORTHWEST MISSOURI PSYCHIATRIC REHAB CTR,Psychiatric,Government - State,No,Not Available,2811,3505 FREDERICK AVENUE,SAINT JOSEPH,MO,64502
264008,CENTER FOR BEHAVIORAL MEDICINE,Psychiatric,Government - State,No,Not Available,2812,1000 E 24TH STREET,KANSAS CITY,MO,64108
264010,ST LOUIS FORENSIC TREATMENT CENTER,Psychiatric,Government - State,No,Not Available,2813,5400 ARSENAL ST,SAINT LOUIS,MO,63139
264012,CENTERPOINTE HOSPITAL,Psychiatric,Proprietary,No,Not Available,2814,4801 WELDON SPRING PARKWAY,SAINT CHARLES,MO,63304
264020,ROYAL OAKS HOSPITAL,Psychiatric,Voluntary non-profit - Private,No,Not Available,2815,307 N MAIN,WINDSOR,MO,65360
264024,LAKELAND BEHAVIORAL HEALTH SYSTEM,Psychiatric,Proprietary,Yes,Not Available,2816,440 S MARKET,SPRINGFIELD,MO,65806
264030,SIGNATURE PSYCHIATRIC HOSPITAL,Psychiatric,Proprietary,No,Not Available,2817,2900 CLAY EDWARDS DRIVE,NORTH KANSAS CITY,MO,64116
264031,OSAGE BEACH CENTER FOR BEHAVIORAL HEALTH,Psychiatric,Proprietary,No,Not Available,2818,840 PASSOVER ROAD,OSAGE BEACH,MO,65065
264032,CENTERPOINTE HOSPITAL OF COLUMBIA,Psychiatric,Proprietary,No,Not Available,2819,1201 INTERNATIONAL DRIVE,COLUMBIA,MO,65202
264033,PERIMETER BEHAVIORAL HOSPITAL OF SPRINGFIELD,Psychiatric,Proprietary,No,Not Available,2820,2828 N NATIONAL,SPRINGFIELD,MO,65803
264034,SOUTHEAST BEHAVIORAL HOSPITAL,Psychiatric,Proprietary,No,Not Available,2821,639 SOUTH SILVER SPRINGS ROAD,CAPE GIRARDEAU,MO,63703
264035,MARYLAND HEIGHTS CENTER FOR BEHAVIORAL HEALTH,Psychiatric,Voluntary non-profit - Other,No,Not Available,2822,11100 AYSHIRE DR,MARYLAND HEIGHTS,MO,63043
270003,ST PETERS HEALTH,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,2823,2475 BROADWAY,HELENA,MT,59601
270004,BILLINGS CLINIC,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,2824,2800 10TH AVE N,BILLINGS,MT,59101
270012,BENEFIS HOSPITALS INC,Acute Care Hospitals,Voluntary non-profit - Private,Yes,2,2825,1101 26TH ST S,GREAT FALLS,MT,59405
270014,ST. PATRICK HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Church,Yes,5,2826,500 W BROADWAY,MISSOULA,MT,59802
270017,ST JAMES HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,1,2827,400 S CLARK ST,BUTTE,MT,59701
270023,COMMUNITY MEDICAL CENTER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,3,2828,2827 FORT MISSOULA RD,MISSOULA,MT,59804
27003F,VA MONTANA HEALTHCARE SYSTEM,Acute Care - Veterans Administration,Veterans Health Administration,Yes,4,2829,3687 VETERANS DRIVE,FORT HARRISON,MT,59636
270049,ST VINCENT HEALTHCARE,Acute Care Hospitals,Voluntary non-profit - Church,Yes,4,2830,1233 N 30TH ST,BILLINGS,MT,59107
270051,LOGAN HEALTH MEDICAL CENTER,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,2831,310 SUNNYVIEW LANE,KALISPELL,MT,59901
270057,BOZEMAN HEALTH DEACONESS HOSPITAL,Acute Care Hospitals,Voluntary non-profit - Private,Yes,4,2832,915 HIGHLAND BLVD,BOZEMAN,MT,59715
270074,P H S INDIAN HOSPITAL AT BROWNING - BLACKFEET,Acute Care Hospitals,Government - Federal,Yes,Not Available,2833,"760 HOSPITAL CIRCLE, POST OFFICE BOX 760",BROWNING,MT,59417
270086,GREAT FALLS CLINIC HOSPITAL,Acute Care Hospitals,Proprietary,Yes,5,2834,3010 15TH AVENUE SOUTH,GREAT FALLS,MT,59405
271300,POPLAR COMMUNITY HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2835,211 H ST E,POPLAR,MT,59255
271301,FALLON MEDICAL COMPLEX HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2836,202 S 4TH ST W,BAKER,MT,59313
271302,DAHL MEMORIAL HEALTHCARE ASSOCIATION INC,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2837,215 SANDY ST,EKALAKA,MT,59324
271303,GRANITE COUNTY MEDICAL CENTER,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,2838,310 SANSOME ST,PHILIPSBURG,MT,59858
271304,MISSOURI RIVER MEDICAL CENTER,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,2839,1501 ST CHARLES ST,FORT BENTON,MT,59442
271305,MCCONE COUNTY HEALTH CENTER,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Not Available,2840,605 SULLIVAN AVE,CIRCLE,MT,59215
271306,MOUNTAINVIEW MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2841,16 W MAIN ST,WHITE SULPHUR SPRING,MT,59645
271307,BENEFIS TETON MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2842,915 4TH ST NW,CHOTEAU,MT,59422
271308,ROOSEVELT MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2843,818 2ND AVE E,CULBERTSON,MT,59218
271309,PRAIRIE COMMUNITY CAH,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,2844,312 S ADAMS,TERRY,MT,59349
271310,GARFIELD COUNTY HEALTH CENTER,Critical Access Hospitals,Government - Local,Yes,Not Available,2845,332 LEAVITT AVE,JORDAN,MT,59337
271311,BIG SANDY MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2846,166 MONTANA AVE E,BIG SANDY,MT,59520
271312,PHILLIPS COUNTY HOSPITAL - CAH,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2847,311 S 8TH AVE E,MALTA,MT,59538
271313,PIONEER MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2848,301 W 7TH AVE,BIG TIMBER,MT,59011
271314,DEER LODGE MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2849,1100 HOLLENBACK LN,DEER LODGE,MT,59722
271315,P H S INDIAN HOSPITAL-FT BELKNAP AT HARLEM - CAH,Critical Access Hospitals,Government - Federal,Yes,Not Available,2850,"456 GROS VENTRE AVE, RR 1",HARLEM,MT,59526
271316,FRANCES MAHON DEACONESS HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2851,621 3RD ST S,GLASGOW,MT,59230
271317,LIVINGSTON HEALTHCARE,Critical Access Hospitals,Physician,Yes,3,2852,320 ALPENGLOW LANE,LIVINGSTON,MT,59047
271318,BARRETT HOSPITAL & HEALTHCARE,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,2853,600 MT HWY 91 S,DILLON,MT,59725
271319,RUBY VALLEY MEDICAL CENTER,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,2854,321 MADISON ST,SHERIDAN,MT,59749
271320,CABINET PEAKS MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2855,209 HEALTH PARK DR,LIBBY,MT,59923
271321,WHEATLAND MEMORIAL HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2856,530 3RD ST NW,HARLOWTON,MT,59036
271322,SHERIDAN MEMORIAL HOSPTIAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2857,440 W LAUREL AVE,PLENTYWOOD,MT,59254
271323,CLARK FORK VALLEY HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2858,10 KRUGER RD,PLAINS,MT,59859
271324,PONDERA MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2859,805 SUNSET BLVD,CONRAD,MT,59425
271325,ST LUKE COMMUNITY HOSPITAL,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2860,107 6TH AVE SW,RONAN,MT,59864
271326,BEARTOOTH BILLINGS CLINIC,Critical Access Hospitals,Voluntary non-profit - Private,No,Not Available,2861,2525 N BROADWAY,RED LODGE,MT,59068
271327,ROSEBUD HEALTH CARE CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2862,383 N 17TH AV,FORSYTH,MT,59327
271328,LOGAN HEALTH - SHELBY,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2863,640 PARK AVE,SHELBY,MT,59474
271329,MADISON VALLEY MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2864,305 N MAIN,ENNIS,MT,59729
271330,STILLWATER BILLINGS CLINIC,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2865,710 N 11TH ST,COLUMBUS,MT,59019
271331,MINERAL COMMUNITY HOSPITAL,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Not Available,2866,1208 6TH AVE E,SUPERIOR,MT,59872
271332,GLENDIVE MEDICAL CENTER,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Not Available,2867,202 PROSPECT DR,GLENDIVE,MT,59330
